hall_1,hall_2,hall_3,flex_t,flex_i,flex_m,flex_r,flex_p,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
3815.0,4095.0,3166.0,4095.0,3939.0,2970.0,3248.0,3215.0,-1.54,9.38,6.77,0.01,-0.01,-0.15,c
3821.0,4095.0,3175.0,4095.0,3935.0,2979.0,3248.0,3226.0,-1.5,9.39,6.78,0.02,-0.02,-0.14,c
3850.0,4095.0,3152.0,4095.0,3937.0,2969.0,3251.0,3225.0,-1.4,9.4,6.71,0.0,0.03,-0.16,c
3817.0,4095.0,3167.0,4095.0,3951.0,2965.0,3235.0,3230.0,-1.47,9.4,6.7,0.01,0.01,-0.14,c
3832.0,4095.0,3172.0,4095.0,3925.0,2979.0,3253.0,3232.0,-1.49,9.39,6.68,-0.02,0.03,-0.13,c
3842.0,4095.0,3166.0,4095.0,3951.0,2973.0,3248.0,3229.0,-1.47,9.46,6.71,0.01,-0.0,-0.09,c
3823.0,4095.0,3161.0,4095.0,3939.0,2967.0,3249.0,3234.0,-1.44,9.39,6.8,0.0,0.02,-0.15,c
3817.0,4095.0,3157.0,4095.0,3952.0,2977.0,3251.0,3231.0,-1.47,9.41,6.73,-0.01,0.01,-0.14,c
3834.0,4095.0,3164.0,4095.0,3943.0,2983.0,3246.0,3239.0,-1.51,9.39,6.83,0.0,0.02,-0.14,c
3810.0,4095.0,3159.0,4095.0,3914.0,2979.0,3243.0,3234.0,-1.42,9.41,6.72,-0.02,0.01,-0.15,c
3799.0,4095.0,3157.0,4095.0,3939.0,2969.0,3254.0,3233.0,-1.52,9.38,6.76,-0.01,0.01,-0.13,c
3817.0,4095.0,3171.0,4095.0,3952.0,2977.0,3248.0,3241.0,-1.39,9.36,6.81,-0.02,0.01,-0.13,c
3809.0,4095.0,3155.0,4095.0,3935.0,2982.0,3239.0,3244.0,-1.39,9.34,6.86,0.01,0.03,-0.15,c
3797.0,4095.0,3166.0,4095.0,3949.0,2980.0,3251.0,3235.0,-1.49,9.35,6.86,0.01,0.02,-0.15,c
4095.0,3245.0,3818.0,4095.0,3760.0,2992.0,3399.0,3317.0,-1.25,9.49,6.81,-0.02,-0.0,-0.15,c
4095.0,3231.0,3839.0,4095.0,3744.0,2998.0,3407.0,3307.0,-1.32,9.41,6.94,0.0,-0.02,-0.16,c
4095.0,3247.0,3824.0,4095.0,3759.0,2998.0,3412.0,3310.0,-1.35,9.37,6.93,-0.02,0.02,-0.14,c
4095.0,3239.0,3798.0,4095.0,3760.0,2993.0,3405.0,3309.0,-1.41,9.33,6.96,0.02,0.03,-0.14,c
4095.0,3234.0,3811.0,4095.0,3743.0,2999.0,3395.0,3303.0,-1.46,9.44,6.84,0.02,-0.02,-0.15,c
4095.0,3233.0,3813.0,4095.0,3751.0,2993.0,3403.0,3315.0,-1.38,9.36,6.9,-0.01,0.02,-0.12,c
4095.0,3239.0,3824.0,4095.0,3790.0,3008.0,3408.0,3319.0,-1.35,9.37,6.95,0.06,0.0,-0.16,c
4095.0,3248.0,3792.0,4095.0,3794.0,3001.0,3417.0,3322.0,-1.35,9.4,6.84,0.02,0.02,-0.15,c
4095.0,3239.0,3799.0,4095.0,3767.0,3011.0,3408.0,3344.0,-1.38,9.36,6.83,0.02,-0.01,-0.17,c
4095.0,3246.0,3793.0,4095.0,3776.0,3008.0,3408.0,3337.0,-1.36,9.41,6.75,0.01,-0.06,-0.2,c
4077.0,3243.0,3789.0,4095.0,3792.0,3015.0,3421.0,3341.0,-1.45,9.42,6.72,-0.03,0.02,-0.14,c
4095.0,3234.0,3770.0,4095.0,3789.0,3017.0,3418.0,3345.0,-1.47,9.33,6.95,-0.08,0.01,-0.14,c
4070.0,3230.0,3797.0,4095.0,3803.0,3021.0,3439.0,3342.0,-1.34,9.36,7.02,-0.01,0.0,-0.15,c
4095.0,3235.0,3778.0,4095.0,3797.0,3025.0,3430.0,3346.0,-1.38,9.35,6.93,-0.0,-0.02,-0.15,c
4076.0,3244.0,3779.0,4095.0,3806.0,3012.0,3437.0,3355.0,-1.39,9.39,6.92,-0.0,-0.01,-0.15,c
4077.0,3226.0,3792.0,4095.0,3782.0,3018.0,3431.0,3345.0,-1.52,9.42,6.95,0.01,0.02,-0.12,c
4087.0,3242.0,3792.0,4095.0,3802.0,3024.0,3440.0,3354.0,-1.39,9.36,7.01,-0.01,0.03,-0.12,c
4071.0,3230.0,3783.0,4095.0,3803.0,3024.0,3425.0,3345.0,-1.36,9.39,6.95,-0.01,-0.02,-0.14,c
4080.0,3243.0,3803.0,4095.0,3807.0,3033.0,3429.0,3365.0,-1.33,9.3,6.99,0.01,0.0,-0.14,c
4080.0,3248.0,3790.0,4095.0,3807.0,3021.0,3440.0,3347.0,-1.4,9.34,7.03,-0.0,-0.0,-0.15,c
3646.0,3152.0,3155.0,4095.0,3677.0,2895.0,3158.0,3107.0,-1.73,9.53,6.19,-0.04,-0.01,-0.13,c
3630.0,3166.0,3149.0,4095.0,3671.0,2896.0,3169.0,3120.0,-1.53,9.39,6.46,-0.1,0.07,-0.09,c
3632.0,3163.0,3167.0,4095.0,3684.0,2902.0,3175.0,3123.0,-1.61,9.45,6.52,-0.02,-0.03,-0.15,c
3633.0,3159.0,3152.0,4095.0,3682.0,2899.0,3175.0,3123.0,-1.59,9.45,6.42,-0.03,0.04,-0.13,c
3631.0,3155.0,3147.0,4095.0,3709.0,2913.0,3175.0,3130.0,-1.69,9.45,6.44,-0.06,0.03,-0.13,c
3604.0,3175.0,3152.0,4095.0,3707.0,2917.0,3175.0,3140.0,-1.61,9.4,6.67,0.01,0.04,-0.12,c
3619.0,3154.0,3146.0,4095.0,3696.0,2910.0,3185.0,3141.0,-1.56,9.47,6.47,0.01,-0.02,-0.15,c
3618.0,3168.0,3149.0,4095.0,3711.0,2906.0,3191.0,3143.0,-1.5,9.45,6.38,-0.01,0.04,-0.13,c
3611.0,3152.0,3137.0,4095.0,3712.0,2913.0,3183.0,3154.0,-1.59,9.42,6.6,-0.0,-0.01,-0.12,c
3625.0,3170.0,3151.0,4095.0,3716.0,2915.0,3187.0,3148.0,-1.54,9.42,6.6,0.02,0.03,-0.14,c
3603.0,3155.0,3152.0,4095.0,3727.0,2919.0,3184.0,3166.0,-1.59,9.45,6.5,-0.02,0.02,-0.15,c
3603.0,3161.0,3147.0,4095.0,3726.0,2914.0,3184.0,3157.0,-1.53,9.43,6.58,-0.0,-0.04,-0.14,c
3600.0,3149.0,3136.0,4095.0,3711.0,2918.0,3186.0,3159.0,-1.44,9.44,6.55,0.0,-0.01,-0.17,c
3575.0,3159.0,3143.0,4095.0,3733.0,2919.0,3200.0,3170.0,-1.53,9.48,6.53,0.01,0.02,-0.15,c
3583.0,3153.0,3137.0,4095.0,3729.0,2915.0,3191.0,3167.0,-1.61,9.42,6.58,0.02,0.0,-0.16,c
3600.0,3158.0,3143.0,4095.0,3734.0,2925.0,3194.0,3170.0,-1.6,9.46,6.52,-0.01,0.0,-0.15,c
3612.0,3169.0,3140.0,4095.0,3738.0,2923.0,3199.0,3169.0,-1.59,9.42,6.59,0.01,0.03,-0.14,c
3600.0,3163.0,3139.0,4095.0,3743.0,2928.0,3199.0,3165.0,-1.47,9.47,6.59,0.01,-0.01,-0.14,c
3602.0,3169.0,3155.0,4095.0,3734.0,2915.0,3200.0,3175.0,-1.6,9.47,6.47,0.01,-0.0,-0.15,c
3611.0,3152.0,3133.0,4095.0,3728.0,2918.0,3200.0,3174.0,-1.5,9.48,6.46,-0.02,-0.03,-0.14,c
3331.0,3136.0,3063.0,4095.0,3978.0,2973.0,3417.0,3493.0,-1.41,9.41,6.92,0.01,0.02,-0.13,c
3341.0,3121.0,3071.0,4095.0,3956.0,2986.0,3408.0,3489.0,-1.47,9.35,7.09,-0.0,0.01,-0.16,c
3329.0,3126.0,3057.0,4095.0,3984.0,2973.0,3407.0,3471.0,-1.5,9.39,7.02,0.03,-0.02,-0.16,c
3334.0,3134.0,3071.0,4095.0,3979.0,2987.0,3411.0,3482.0,-1.55,9.33,7.02,-0.01,0.03,-0.16,c
3335.0,3125.0,3067.0,4095.0,3973.0,2992.0,3405.0,3486.0,-1.64,9.29,7.1,0.02,-0.0,-0.14,c
3331.0,3110.0,3069.0,4095.0,3956.0,2975.0,3407.0,3484.0,-1.55,9.31,7.06,-0.0,0.01,-0.12,c
3328.0,3124.0,3068.0,4095.0,3978.0,2981.0,3408.0,3475.0,-1.39,9.33,7.06,0.01,-0.01,-0.15,c
3330.0,3119.0,3068.0,4095.0,3959.0,3002.0,3399.0,3488.0,-1.44,9.33,7.03,0.04,0.01,-0.14,c
3339.0,3121.0,3071.0,4095.0,3964.0,2987.0,3421.0,3489.0,-1.49,9.36,7.0,0.04,-0.01,-0.16,c
3344.0,3126.0,3065.0,4095.0,3971.0,2985.0,3415.0,3499.0,-1.51,9.34,6.92,0.02,0.01,-0.15,c
3316.0,3119.0,3071.0,4095.0,3984.0,2987.0,3422.0,3486.0,-1.53,9.29,6.96,0.01,-0.02,-0.17,c
3340.0,3136.0,3071.0,4095.0,3967.0,2989.0,3409.0,3490.0,-1.47,9.36,6.97,0.0,-0.01,-0.16,c
3344.0,3121.0,3065.0,4095.0,3978.0,2977.0,3407.0,3486.0,-1.42,9.33,7.05,-0.02,0.01,-0.16,c
3344.0,3125.0,3085.0,4095.0,3965.0,2977.0,3419.0,3484.0,-1.61,9.27,7.11,0.0,-0.0,-0.17,c
3349.0,3124.0,3087.0,4095.0,3951.0,2979.0,3409.0,3501.0,-1.61,9.31,7.02,0.03,-0.0,-0.14,c
3332.0,3139.0,3071.0,4095.0,3958.0,2988.0,3409.0,3494.0,-1.52,9.32,7.01,0.02,0.0,-0.13,c
3327.0,3120.0,3071.0,4095.0,3982.0,2975.0,3408.0,3485.0,-1.4,9.32,6.99,0.01,0.02,-0.14,c
3326.0,3121.0,3071.0,4095.0,3959.0,2992.0,3409.0,3488.0,-1.5,9.32,7.0,0.02,-0.01,-0.16,c
3337.0,3133.0,3063.0,4095.0,3977.0,2989.0,3418.0,3491.0,-1.5,9.32,7.03,-0.01,0.02,-0.14,c
3331.0,3127.0,3081.0,4095.0,3963.0,2982.0,3426.0,3489.0,-1.54,9.3,7.07,0.01,-0.01,-0.15,c
0.15,c
3502.0,3095.0,3087.0,4095.0,4016.0,3051.0,3406.0,3438.0,-1.36,9.36,6.98,-0.0,-0.0,-0.17,c
3498.0,3088.0,3088.0,4095.0,4034.0,3050.0,3408.0,3453.0,-1.58,9.35,6.93,0.04,0.01,-0.17,c
3507.0,3091.0,3091.0,4095.0,3991.0,3053.0,3395.0,3446.0,-1.37,9.39,6.84,-0.03,0.05,-0.1,c
3492.0,3087.0,3088.0,4095.0,3998.0,3030.0,3395.0,3440.0,-1.45,9.34,7.0,-0.01,0.02,-0.14,c
3506.0,3089.0,3091.0,4095.0,4033.0,3040.0,3398.0,3440.0,-1.46,9.37,6.87,-0.04,-0.0,-0.13,c
3484.0,3099.0,3087.0,4095.0,4033.0,3043.0,3392.0,3457.0,-1.36,9.33,7.02,0.01,0.03,-0.13,c
3493.0,3090.0,3086.0,4095.0,4005.0,3030.0,3398.0,3445.0,-1.22,9.4,6.98,-0.01,-0.01,-0.17,c
3504.0,3088.0,3095.0,4095.0,3999.0,3028.0,3389.0,3456.0,-1.36,9.37,6.99,-0.0,-0.0,-0.19,c
3489.0,3093.0,3101.0,4095.0,4016.0,3029.0,3379.0,3461.0,-1.45,9.3,7.02,-0.02,0.01,-0.17,c
3497.0,3071.0,3081.0,4095.0,4005.0,3035.0,3408.0,3458.0,-1.46,9.33,7.02,0.01,-0.03,-0.18,c
3480.0,3085.0,3088.0,4095.0,3998.0,3031.0,3407.0,3457.0,-1.49,9.28,7.03,-0.04,0.03,-0.15,c
3491.0,3071.0,3091.0,4095.0,4027.0,3024.0,3395.0,3462.0,-1.59,9.37,7.09,0.03,0.01,-0.15,c
3503.0,3086.0,3090.0,4095.0,4016.0,3039.0,3395.0,3452.0,-1.41,9.31,6.98,-0.03,0.02,-0.15,c
3504.0,3091.0,3091.0,4095.0,4006.0,3035.0,3397.0,3466.0,-1.37,9.3,7.05,0.01,-0.01,-0.16,c
3499.0,3085.0,3097.0,4095.0,4011.0,3041.0,3387.0,3467.0,-1.44,9.32,7.1,-0.01,0.02,-0.14,c
3491.0,3088.0,3088.0,4095.0,4001.0,3045.0,3383.0,3469.0,-1.42,9.3,7.1,0.01,-0.01,-0.16,c
3483.0,3087.0,3088.0,4095.0,4033.0,3034.0,3392.0,3452.0,-1.43,9.38,6.96,0.01,-0.02,-0.16,c
3472.0,3088.0,3088.0,4095.0,4031.0,3037.0,3402.0,3458.0,-1.44,9.3,7.11,0.01,0.03,-0.14,c
3501.0,3087.0,3083.0,4095.0,4031.0,3039.0,3386.0,3461.0,-1.47,9.32,7.1,0.01,-0.02,-0.15,c
3323.0,3626.0,3089.0,4095.0,3395.0,2682.0,3044.0,3170.0,-2.32,9.2,7.19,0.03,0.03,-0.11,c
3317.0,3642.0,3081.0,4095.0,3409.0,2683.0,3037.0,3184.0,-2.19,9.08,7.34,0.02,-0.01,-0.13,c
3318.0,3649.0,3079.0,4095.0,3405.0,2686.0,3039.0,3182.0,-2.22,9.1,7.5,0.04,0.01,-0.12,c
3313.0,3629.0,3091.0,4095.0,3415.0,2674.0,3047.0,3180.0,-2.28,9.07,7.38,0.07,-0.01,-0.12,c
3335.0,3632.0,3099.0,4095.0,3392.0,2691.0,3042.0,3186.0,-2.17,9.05,7.23,-0.04,0.03,-0.09,c
3339.0,3655.0,3089.0,4095.0,3408.0,2681.0,3039.0,3199.0,-2.32,8.98,7.6,-0.01,0.02,-0.13,c
3326.0,3632.0,3091.0,4095.0,3423.0,2691.0,3056.0,3200.0,-2.19,9.06,7.44,0.04,0.01,-0.11,c
3318.0,3622.0,3087.0,4095.0,3425.0,2691.0,3050.0,3194.0,-1.95,9.1,7.34,0.02,-0.01,-0.14,c
3321.0,3636.0,3071.0,4095.0,3424.0,2698.0,3061.0,3187.0,-2.09,9.04,7.47,0.0,0.03,-0.15,c
3328.0,3637.0,3094.0,4095.0,3430.0,2693.0,3050.0,3195.0,-2.2,9.05,7.45,0.03,-0.02,-0.18,c
3312.0,3627.0,3087.0,4095.0,3429.0,2688.0,3056.0,3202.0,-2.16,9.01,7.36,0.03,0.02,-0.15,c
3325.0,3632.0,3071.0,4095.0,3418.0,2691.0,3050.0,3195.0,-2.18,9.08,7.38,0.04,-0.0,-0.16,c
3337.0,3615.0,3079.0,4095.0,3426.0,2685.0,3051.0,3194.0,-2.1,9.05,7.45,0.04,0.03,-0.14,c
3325.0,3635.0,3093.0,4095.0,3426.0,2689.0,3057.0,3192.0,-2.13,9.06,7.32,0.05,-0.0,-0.16,c
3335.0,3641.0,3071.0,4095.0,3429.0,2705.0,3050.0,3200.0,-2.17,9.12,7.16,0.04,0.02,-0.14,c
3340.0,3638.0,3071.0,4095.0,3427.0,2705.0,3058.0,3203.0,-2.21,9.08,7.23,0.02,-0.02,-0.15,c
3328.0,3665.0,3071.0,4095.0,3440.0,2695.0,3055.0,3199.0,-2.16,9.1,7.26,0.02,0.04,-0.13,c
3350.0,3642.0,3071.0,4095.0,3440.0,2697.0,3057.0,3200.0,-2.11,9.09,7.35,0.02,-0.04,-0.16,c
3328.0,3645.0,3094.0,4095.0,3438.0,2704.0,3063.0,3205.0,-2.17,9.1,7.3,0.01,0.02,-0.14,c
3334.0,3629.0,3088.0,4095.0,3445.0,2699.0,3084.0,3199.0,-2.11,9.09,7.36,0.01,-0.02,-0.16,c
3174.0,3203.0,3169.0,4095.0,3503.0,2707.0,3063.0,3119.0,-2.15,9.16,7.17,0.02,0.02,-0.14,c
3177.0,3197.0,3157.0,4095.0,3529.0,2709.0,3086.0,3122.0,-2.2,9.19,7.07,0.03,-0.04,-0.16,c
3175.0,3197.0,3162.0,4095.0,3517.0,2706.0,3088.0,3120.0,-2.24,9.1,7.26,0.03,0.01,-0.14,c
3186.0,3202.0,3169.0,4095.0,3522.0,2717.0,3099.0,3126.0,-2.05,9.16,7.31,0.02,-0.0,-0.13,c
3184.0,3207.0,3154.0,4095.0,3531.0,2714.0,3093.0,3135.0,-2.18,9.18,7.22,0.01,0.03,-0.13,c
3173.0,3211.0,3163.0,4095.0,3522.0,2711.0,3094.0,3138.0,-2.15,9.19,7.24,0.0,-0.03,-0.13,c
3180.0,3217.0,3166.0,4095.0,3536.0,2713.0,3103.0,3133.0,-2.08,9.13,7.21,0.02,-0.02,-0.17,c
3165.0,3214.0,3173.0,4095.0,3535.0,2709.0,3101.0,3131.0,-2.15,9.13,7.31,0.02,0.03,-0.16,c
3170.0,3213.0,3159.0,4095.0,3537.0,2707.0,3085.0,3134.0,-2.15,9.02,7.41,0.02,0.02,-0.11,c
3183.0,3210.0,3158.0,4095.0,3535.0,2719.0,3095.0,3135.0,-2.04,9.1,7.08,0.04,-0.06,-0.19,c
3184.0,3203.0,3155.0,4095.0,3553.0,2731.0,3103.0,3135.0,-2.4,9.11,7.14,0.05,-0.06,-0.19,c
3173.0,3213.0,3157.0,4095.0,3539.0,2714.0,3097.0,3141.0,-2.27,9.14,7.02,0.02,0.02,-0.11,c
3171.0,3202.0,3161.0,4095.0,3553.0,2734.0,3108.0,3147.0,-2.16,9.15,7.1,0.03,-0.04,-0.16,c
3168.0,3212.0,3159.0,4095.0,3537.0,2722.0,3111.0,3135.0,-2.18,9.15,7.1,-0.04,0.01,-0.13,c
3170.0,3206.0,3154.0,4095.0,3536.0,2719.0,3104.0,3152.0,-2.16,9.13,7.28,-0.0,-0.02,-0.14,c
3177.0,3216.0,3152.0,4095.0,3557.0,2714.0,3106.0,3149.0,-2.05,9.06,7.47,-0.03,0.01,-0.15,c
3166.0,3205.0,3155.0,4095.0,3549.0,2724.0,3101.0,3147.0,-2.22,9.01,7.41,0.05,-0.01,-0.16,c
3174.0,3203.0,3167.0,4095.0,3535.0,2724.0,3100.0,3152.0,-2.15,9.13,7.19,0.04,0.03,-0.14,c
3166.0,3212.0,3157.0,4095.0,3537.0,2727.0,3103.0,3147.0,-2.04,9.14,7.09,0.02,-0.01,-0.15,c
3184.0,3209.0,3152.0,4095.0,3562.0,2717.0,3110.0,3145.0,-2.24,9.1,7.18,0.02,0.0,-0.15,c
3105.0,3504.0,3051.0,4095.0,3583.0,2707.0,3045.0,3236.0,-2.04,9.22,6.99,-0.03,0.01,-0.15,c
3097.0,3507.0,3042.0,4095.0,3583.0,2704.0,3046.0,3244.0,-2.26,9.06,7.23,-0.0,-0.0,-0.17,c
3107.0,3501.0,3057.0,4095.0,3609.0,2725.0,3054.0,3248.0,-2.11,9.2,7.1,0.02,-0.01,-0.16,c
3119.0,3519.0,3070.0,4095.0,3615.0,2720.0,3050.0,3268.0,-2.06,9.19,6.97,-0.0,0.01,-0.16,c
3094.0,3497.0,3059.0,4095.0,3619.0,2721.0,3069.0,3255.0,-2.12,9.07,7.13,-0.04,0.03,-0.16,c
3108.0,3504.0,3058.0,4095.0,3614.0,2726.0,3067.0,3270.0,-2.19,9.18,7.22,0.0,0.01,-0.15,c
3118.0,3518.0,3055.0,4095.0,3607.0,2717.0,3071.0,3268.0,-2.03,9.06,7.19,-0.02,-0.01,-0.15,c
3110.0,3515.0,3057.0,4095.0,3619.0,2715.0,3082.0,3276.0,-2.15,9.17,7.25,0.04,-0.03,-0.17,c
3119.0,3514.0,3057.0,4095.0,3613.0,2726.0,3082.0,3274.0,-2.03,9.17,7.05,0.04,0.04,-0.14,c
3111.0,3501.0,3071.0,4095.0,3615.0,2729.0,3071.0,3285.0,-2.09,9.19,7.05,0.04,0.0,-0.17,c
3106.0,3502.0,3056.0,4095.0,3641.0,2724.0,3090.0,3283.0,-2.1,9.12,7.08,0.03,-0.02,-0.16,c
3110.0,3501.0,3066.0,4095.0,3657.0,2731.0,3079.0,3280.0,-2.14,9.12,7.05,0.01,-0.0,-0.16,c
3102.0,3507.0,3065.0,4095.0,3668.0,2739.0,3085.0,3278.0,-2.06,9.15,7.09,-0.01,0.02,-0.16,c
3108.0,3520.0,3058.0,4095.0,3659.0,2735.0,3088.0,3280.0,-2.11,9.14,7.1,0.02,-0.01,-0.17,c
3100.0,3510.0,3063.0,4095.0,3664.0,2733.0,3098.0,3280.0,-2.26,9.12,7.06,0.0,0.02,-0.15,c
3114.0,3523.0,3063.0,4095.0,3664.0,2741.0,3088.0,3286.0,-2.21,9.18,7.13,0.02,0.01,-0.14,c
3116.0,3503.0,3056.0,4095.0,3656.0,2733.0,3092.0,3282.0,-2.1,9.19,7.26,0.02,0.04,-0.13,c
3101.0,3502.0,3063.0,4095.0,3664.0,2734.0,3092.0,3286.0,-2.11,9.23,7.08,0.05,-0.01,-0.15,c
3115.0,3498.0,3071.0,4095.0,3659.0,2736.0,3099.0,3280.0,-2.12,9.19,7.06,0.02,0.05,-0.13,c
3117.0,3522.0,3061.0,4095.0,3669.0,2733.0,3091.0,3287.0,-2.08,9.2,7.06,0.03,-0.01,-0.16,c
3143.0,3119.0,3089.0,4095.0,3710.0,2802.0,3098.0,3275.0,-2.04,9.3,6.91,-0.02,0.04,-0.06,c
3155.0,3112.0,3088.0,4095.0,3701.0,2795.0,3120.0,3280.0,-1.91,9.31,6.87,-0.02,-0.01,-0.09,c
3146.0,3120.0,3071.0,4095.0,3690.0,2791.0,3109.0,3293.0,-1.91,9.27,6.99,-0.01,0.02,-0.11,c
3154.0,3117.0,3071.0,4095.0,3687.0,2797.0,3117.0,3282.0,-1.94,9.27,6.99,0.05,-0.01,-0.13,c
3143.0,3118.0,3071.0,4095.0,3696.0,2799.0,3115.0,3291.0,-1.87,9.28,6.85,0.01,0.02,-0.15,c
3146.0,3111.0,3093.0,4095.0,3699.0,2801.0,3113.0,3291.0,-1.93,9.27,6.85,0.01,-0.0,-0.16,c
3158.0,3110.0,3087.0,4095.0,3682.0,2797.0,3120.0,3277.0,-2.01,9.24,6.92,0.02,0.02,-0.15,c
3161.0,3119.0,3081.0,4095.0,3693.0,2798.0,3118.0,3294.0,-2.05,9.23,6.96,0.03,0.01,-0.14,c
3153.0,3123.0,3084.0,4095.0,3698.0,2794.0,3109.0,3287.0,-1.94,9.25,7.0,0.01,0.02,-0.14,c
3141.0,3118.0,3083.0,4095.0,3681.0,2805.0,3120.0,3282.0,-1.87,9.26,6.92,0.01,-0.01,-0.15,c
3140.0,3117.0,3085.0,4095.0,3682.0,2797.0,3120.0,3297.0,-1.88,9.3,6.87,0.02,0.01,-0.16,c
3152.0,3115.0,3087.0,4095.0,3682.0,2798.0,3116.0,3291.0,-2.04,9.21,6.95,0.01,0.0,-0.16,c
3149.0,3127.0,3092.0,4095.0,3696.0,2796.0,3125.0,3287.0,-1.95,9.25,6.9,0.01,0.01,-0.15,c
3152.0,3120.0,3070.0,4095.0,3710.0,2806.0,3121.0,3287.0,-1.93,9.26,6.87,0.01,-0.0,-0.14,c
3161.0,3120.0,3085.0,4095.0,3695.0,2802.0,3122.0,3285.0,-1.84,9.26,6.96,0.01,0.02,-0.15,c
3152.0,3115.0,3091.0,4095.0,3696.0,2802.0,3122.0,3299.0,-2.06,9.22,6.93,0.05,-0.04,-0.18,c
3151.0,3109.0,3071.0,4095.0,3686.0,2795.0,3120.0,3293.0,-2.02,9.22,6.88,0.0,0.07,-0.11,c
3153.0,3111.0,3083.0,4095.0,3694.0,2789.0,3114.0,3287.0,-1.94,9.21,7.07,-0.02,0.03,-0.14,c
3159.0,3109.0,3079.0,4095.0,3701.0,2802.0,3120.0,3299.0,-2.04,9.24,6.9,0.04,0.01,-0.13,c
3157.0,3114.0,3087.0,4095.0,3696.0,2800.0,3123.0,3285.0,-1.8,9.32,6.93,0.01,0.02,-0.12,c
-0.01,-0.13,c
3123.0,4095.0,3136.0,4095.0,3693.0,2765.0,3093.0,3152.0,-1.68,9.03,7.62,0.0,-0.0,-0.15,c
3123.0,4095.0,3137.0,4095.0,3718.0,2767.0,3098.0,3146.0,-1.84,8.94,7.8,-0.01,0.01,-0.15,c
3115.0,4095.0,3130.0,4095.0,3718.0,2757.0,3097.0,3143.0,-1.91,8.99,7.89,0.03,0.01,-0.15,c
3106.0,4095.0,3126.0,4095.0,3715.0,2765.0,3104.0,3149.0,-1.8,9.0,7.72,-0.01,0.01,-0.12,c
3121.0,4095.0,3131.0,4095.0,3700.0,2768.0,3088.0,3159.0,-1.8,9.01,7.76,-0.0,-0.04,-0.15,c
3126.0,4095.0,3134.0,4095.0,3701.0,2763.0,3101.0,3167.0,-1.8,8.99,7.83,0.02,0.01,-0.14,c
3129.0,4095.0,3145.0,4095.0,3728.0,2773.0,3110.0,3161.0,-1.77,8.99,7.92,0.02,-0.03,-0.17,c
3120.0,4095.0,3120.0,4095.0,3703.0,2770.0,3095.0,3153.0,-1.84,8.96,7.82,0.04,0.02,-0.15,c
3133.0,4095.0,3135.0,4095.0,3721.0,2775.0,3094.0,3165.0,-1.85,8.99,7.77,0.03,0.0,-0.15,c
3119.0,4095.0,3131.0,4095.0,3725.0,2768.0,3111.0,3163.0,-1.76,9.04,7.63,0.01,0.02,-0.15,c
3116.0,4095.0,3135.0,4095.0,3703.0,2779.0,3093.0,3165.0,-1.79,9.01,7.71,0.0,-0.01,-0.16,c
3121.0,4095.0,3125.0,4095.0,3700.0,2778.0,3114.0,3163.0,-1.75,8.98,7.82,-0.02,0.01,-0.16,c
3123.0,4095.0,3136.0,4095.0,3709.0,2770.0,3107.0,3171.0,-1.89,8.96,7.84,0.01,0.01,-0.16,c
3126.0,4095.0,3131.0,4095.0,3711.0,2773.0,3106.0,3167.0,-1.8,9.0,7.89,0.03,-0.0,-0.14,c
3121.0,4095.0,3138.0,4095.0,3712.0,2784.0,3103.0,3171.0,-1.8,9.0,7.75,0.03,0.01,-0.15,c
3126.0,4095.0,3138.0,4095.0,3735.0,2782.0,3113.0,3169.0,-1.85,9.0,7.8,0.02,0.0,-0.16,c
3120.0,4095.0,3136.0,4095.0,3738.0,2773.0,3099.0,3163.0,-1.78,9.03,7.75,0.02,0.02,-0.15,c
3113.0,4095.0,3136.0,4095.0,3715.0,2781.0,3100.0,3174.0,-1.82,9.03,7.71,0.03,0.0,-0.16,c
3125.0,4095.0,3136.0,4095.0,3719.0,2777.0,3106.0,3173.0,-1.81,9.03,7.76,-0.0,0.0,-0.15,c
3504.0,3362.0,3088.0,4095.0,3248.0,2630.0,2896.0,3030.0,-1.97,9.24,7.17,-0.03,0.07,-0.14,c
3504.0,3376.0,3104.0,4095.0,3243.0,2630.0,2898.0,3025.0,-1.75,9.21,7.17,-0.04,0.02,-0.16,c
3495.0,3376.0,3101.0,4095.0,3266.0,2631.0,2914.0,3038.0,-1.78,9.21,7.32,0.0,0.0,-0.16,c
3511.0,3360.0,3089.0,4095.0,3261.0,2624.0,2882.0,3041.0,-1.82,9.21,7.23,0.0,0.02,-0.16,c
3502.0,3366.0,3088.0,4095.0,3260.0,2637.0,2913.0,3047.0,-1.88,9.22,7.14,0.0,-0.0,-0.17,c
3498.0,3370.0,3099.0,4095.0,3267.0,2634.0,2915.0,3046.0,-1.94,9.2,7.26,-0.03,0.01,-0.15,c
3495.0,3361.0,3091.0,4095.0,3271.0,2624.0,2917.0,3056.0,-1.93,9.19,7.35,0.0,0.0,-0.15,c
3489.0,3351.0,3089.0,4095.0,3275.0,2636.0,2910.0,3049.0,-1.76,9.22,7.3,0.03,-0.06,-0.17,c
3521.0,3362.0,3093.0,4095.0,3279.0,2640.0,2917.0,3061.0,-1.86,9.16,7.19,-0.01,0.06,-0.15,c
3495.0,3351.0,3089.0,4095.0,3278.0,2629.0,2917.0,3057.0,-1.8,9.26,7.13,0.03,-0.07,-0.18,c
